cpu_percent,memory_percent,disk_percent,db_connections,db_pool_usage,api_latency_ms,error_rate,request_rate,queue_depth,network_latency_ms,traffic_growth_percent,failure_type,failure_in_next_window
39.76,55.2,53.9,89.22,99.29,1007.37,5.16,810.68,72.19,18.31,-6.24,database_connection_exhaustion,1
31.24,67.35,64.96,90.95,90.25,1024.51,7.54,1566.41,106.21,26.02,-15.2,database_connection_exhaustion,1
49.59,48.35,96.12,46.36,39.27,560.43,3.6,648.04,21.03,13.23,-10.37,disk_exhaustion,1
37.98,27.22,66.2,43.76,55.46,181.28,2.37,778.44,12.18,38.65,3.5,none,0
52.67,51.78,36.78,34.42,20.78,1009.13,13.9,1596.53,160.51,51.48,38.6,api_availability_degradation,1
22.63,47.8,31.55,54.44,38.37,120.88,0.0,1080.23,65.9,31.42,4.52,none,0
80.55,35.49,73.17,3.37,0.0,60.58,1.2,500.73,49.65,40.63,11.19,none,0
36.11,48.99,84.22,47.99,47.43,97.38,0.7,830.58,39.23,44.88,-14.76,none,0
56.26,96.9,63.55,53.93,50.51,377.62,4.28,1430.51,88.59,44.11,4.26,memory_exhaustion,1
63.84,57.97,45.78,43.3,41.88,181.19,0.69,1073.6,26.96,76.76,-2.9,none,0
38.65,48.92,75.35,53.25,43.36,132.43,2.61,911.26,24.65,29.83,23.1,none,0
49.32,54.03,96.24,40.95,39.43,525.57,4.92,1078.44,25.7,70.12,-1.57,disk_exhaustion,1
32.46,57.83,55.33,59.74,56.79,180.22,2.25,859.36,31.43,56.72,7.38,none,0
29.47,59.3,46.74,44.25,66.16,108.04,2.45,749.99,47.99,42.58,-12.08,none,0
32.11,51.61,71.89,50.84,32.09,1109.53,7.51,1818.84,210.52,40.15,49.45,api_availability_degradation,1
56.47,42.07,53.27,11.28,47.04,162.01,1.34,760.3,45.85,21.85,20.03,none,0
41.02,22.64,43.65,48.62,49.72,137.94,1.1,1590.06,28.76,82.51,20.33,none,0
37.71,69.41,34.13,66.02,43.31,25.89,0.59,940.15,22.26,29.21,-9.82,none,0
67.9,68.03,93.84,42.34,63.24,487.9,3.51,1398.17,41.14,15.67,-3.95,disk_exhaustion,1
41.54,39.16,71.6,94.74,91.61,703.35,8.4,544.12,119.36,59.24,2.46,database_connection_exhaustion,1
19.28,54.9,59.74,18.74,9.11,116.58,3.53,1593.64,52.69,28.66,-3.31,none,0
75.14,87.79,81.03,41.22,36.78,370.17,5.26,784.48,65.09,42.71,-3.05,memory_exhaustion,1
45.72,41.19,59.19,20.99,32.55,230.2,1.79,1231.77,30.13,20.93,-2.4,none,0
35.22,65.71,51.58,24.11,34.77,170.24,0.29,1271.96,51.8,27.32,10.26,none,0
29.66,44.93,50.85,50.55,66.85,136.57,0.27,555.21,18.28,35.5,16.8,none,0
41.98,67.53,60.64,26.1,47.23,654.69,8.61,1172.56,152.58,566.97,4.92,network_degradation,1
25.38,46.64,77.5,64.16,50.6,714.13,5.9,817.54,128.87,591.56,-1.91,network_degradation,1
39.01,49.84,61.35,82.63,92.86,867.41,8.38,1000.16,120.37,27.93,-2.9,database_connection_exhaustion,1
51.88,50.34,79.35,37.2,78.69,118.0,2.06,1360.94,26.0,37.72,-9.23,none,0
40.77,66.28,43.46,23.15,34.69,920.33,12.27,1599.6,112.64,41.56,46.1,api_availability_degradation,1
53.78,36.09,66.46,51.81,54.79,1273.88,13.03,1807.41,227.92,14.15,38.8,api_availability_degradation,1
14.13,76.07,20.45,55.0,50.94,1182.55,8.57,1240.5,146.15,522.97,21.06,network_degradation,1
45.08,59.81,64.3,37.82,28.56,828.4,9.61,964.29,131.77,320.28,-6.5,network_degradation,1
51.24,52.1,62.36,54.18,54.49,1074.41,7.51,1921.03,229.78,32.87,58.04,api_availability_degradation,1
42.7,57.86,31.38,80.86,71.94,108.57,2.78,712.47,19.89,40.14,-3.77,none,0
62.06,32.97,56.78,30.15,49.12,1392.1,12.17,1630.21,130.36,29.74,20.43,api_availability_degradation,1
75.16,91.18,73.78,33.36,49.54,1014.78,5.02,1101.62,74.49,15.8,3.34,memory_exhaustion,1
77.22,29.21,41.02,60.32,30.77,186.53,2.19,1517.14,45.94,33.13,-2.36,none,0
28.25,54.73,28.34,94.62,95.78,652.07,7.31,1158.23,141.97,54.2,5.11,database_connection_exhaustion,1
91.56,81.55,73.06,47.56,37.95,568.18,6.27,1341.81,150.64,48.89,32.52,cpu_saturation,1
25.52,68.45,57.6,93.1,89.64,1193.77,4.86,964.93,112.82,41.15,12.8,database_connection_exhaustion,1
32.19,38.19,78.09,66.46,36.96,319.44,2.36,1248.19,29.79,57.56,6.05,none,0
44.4,44.46,36.23,59.93,47.39,145.84,2.89,1039.7,48.44,24.11,-2.92,none,0
46.43,53.56,70.03,99.27,20.79,119.37,1.82,1488.02,26.59,39.66,0.88,none,0
44.53,59.78,95.27,39.25,59.29,694.75,6.85,831.05,5.04,53.75,-5.27,disk_exhaustion,1
19.77,35.13,83.14,77.78,52.18,156.86,1.45,945.15,11.28,52.41,-4.43,none,0
96.81,70.42,44.72,25.86,29.83,471.18,8.77,1814.43,170.01,41.18,35.78,cpu_saturation,1
43.68,52.99,72.09,86.15,91.44,728.18,7.15,351.06,123.28,55.14,-6.98,database_connection_exhaustion,1
44.83,42.93,40.32,21.73,35.25,177.68,0.14,962.24,12.9,19.26,13.85,none,0
51.31,34.79,66.38,54.99,73.84,1312.86,11.73,1215.15,177.52,11.43,27.39,api_availability_degradation,1
47.58,53.27,59.3,57.05,40.44,157.33,1.9,1226.23,28.86,38.33,7.45,none,0
39.97,41.63,28.29,52.08,51.03,160.07,1.78,942.93,57.13,52.35,23.82,none,0
43.25,48.6,75.86,90.46,98.56,1039.44,9.45,860.19,110.17,68.4,4.89,database_connection_exhaustion,1
65.33,56.36,27.83,65.5,53.73,135.32,1.4,749.4,32.29,48.37,6.19,none,0
75.27,92.56,55.56,48.94,38.9,845.54,4.17,1244.49,156.25,15.13,9.36,memory_exhaustion,1
56.72,62.65,53.08,32.55,55.54,167.28,1.1,1178.2,38.84,14.19,11.21,none,0
22.19,73.47,76.05,19.24,39.64,1302.94,7.52,1865.89,183.5,26.36,51.0,api_availability_degradation,1
49.43,51.93,51.42,38.88,47.69,154.79,1.83,808.96,39.62,17.22,11.83,none,0
28.04,36.51,63.24,92.77,97.31,540.18,5.99,1030.04,126.32,28.55,-11.78,database_connection_exhaustion,1
46.79,50.61,95.45,33.28,51.67,615.63,2.33,1499.33,48.21,47.35,14.23,disk_exhaustion,1
59.35,98.04,67.28,22.49,54.41,729.28,7.6,1086.95,98.69,18.06,-15.35,memory_exhaustion,1
61.84,51.12,61.02,95.1,93.2,777.87,7.38,996.29,110.37,32.62,7.87,database_connection_exhaustion,1
100.0,95.85,58.01,35.92,37.84,619.17,8.88,775.14,73.53,55.29,20.67,memory_exhaustion,1
44.78,46.43,35.64,59.86,49.43,183.4,2.02,577.35,47.92,28.75,14.78,none,0
50.49,42.48,58.42,92.54,91.42,684.88,6.0,1313.21,99.18,68.57,5.54,database_connection_exhaustion,1
54.05,59.91,26.32,33.76,51.54,159.48,1.37,952.28,35.78,46.67,-7.6,none,0
92.02,64.94,49.0,78.29,58.03,921.46,6.48,1555.97,125.7,31.98,33.69,cpu_saturation,1
19.48,56.51,82.52,70.96,42.98,167.33,0.61,1066.24,40.3,47.59,16.76,none,0
20.51,45.41,69.93,20.53,46.03,128.74,0.51,1235.18,18.23,71.77,2.86,none,0
70.17,53.95,56.26,56.52,69.84,166.29,0.94,639.89,35.18,24.89,14.26,none,0
53.75,49.31,64.26,92.49,95.15,856.1,7.08,1004.73,169.53,48.62,-8.22,database_connection_exhaustion,1
81.24,93.29,44.56,29.05,54.09,690.37,3.98,1133.47,109.76,43.43,5.21,memory_exhaustion,1
61.35,55.81,45.46,28.58,46.07,219.43,2.13,1494.52,71.11,38.51,11.35,none,0
94.32,64.1,58.83,44.29,39.73,578.45,3.09,1649.98,158.39,27.85,41.83,cpu_saturation,1
24.57,37.53,71.82,27.65,67.43,92.1,0.73,737.23,10.36,60.97,17.02,none,0
68.63,35.32,99.47,42.82,36.03,1688.73,9.98,1701.04,60.23,41.26,44.32,api_availability_degradation,1
44.76,59.44,50.69,60.27,44.83,155.87,1.78,1174.22,35.36,28.85,21.03,none,0
31.99,26.66,51.18,37.53,46.02,108.54,2.82,853.3,21.2,38.93,8.74,none,0
52.88,56.09,56.79,32.71,35.75,39.08,1.25,1159.97,26.11,46.49,24.0,none,0
53.61,51.4,42.73,41.8,28.66,192.42,2.24,976.85,56.54,36.61,13.73,none,0
51.7,33.27,47.58,45.99,57.75,1197.92,9.12,1729.5,186.32,68.05,66.36,api_availability_degradation,1
41.42,54.32,55.78,8.55,26.99,39.37,0.6,950.06,42.48,59.68,29.86,none,0
45.0,32.24,39.48,88.65,92.84,843.45,7.09,702.65,43.28,38.28,24.19,database_connection_exhaustion,1
29.6,44.85,94.32,35.87,47.59,730.83,5.98,1070.8,32.3,51.64,10.48,disk_exhaustion,1
93.85,63.92,39.41,42.4,40.45,749.23,4.2,1737.59,97.3,26.21,30.66,cpu_saturation,1
52.11,62.54,55.02,35.58,50.99,152.89,1.75,1202.12,27.34,55.32,-0.79,none,0
58.43,55.29,52.61,97.88,100.0,949.83,6.65,806.3,154.39,16.47,-16.59,database_connection_exhaustion,1
28.53,53.65,95.08,41.16,17.14,415.91,3.54,823.99,7.32,48.86,8.67,disk_exhaustion,1
92.92,71.47,50.19,26.38,40.14,1006.39,7.9,1926.24,203.65,43.93,34.91,cpu_saturation,1
30.98,45.57,57.99,38.65,40.05,1177.34,10.42,1764.93,193.78,9.87,39.38,api_availability_degradation,1
64.16,52.54,58.58,37.25,27.63,258.41,2.15,1061.89,26.47,49.31,-0.08,none,0
67.41,49.04,78.23,41.02,18.28,191.09,1.42,1206.92,13.19,32.71,18.43,none,0
67.46,42.47,90.42,79.15,56.32,388.11,7.7,1261.14,184.66,470.52,-5.27,network_degradation,1
43.94,38.68,47.32,94.35,93.35,514.46,6.64,1636.94,146.58,26.8,5.09,database_connection_exhaustion,1
36.94,58.73,69.16,62.69,29.45,103.34,1.52,546.44,13.8,44.46,-15.85,none,0
52.65,30.55,95.36,29.7,28.74,79.01,1.47,944.93,35.52,35.96,14.01,none,0
39.06,52.48,25.27,27.84,70.21,59.78,2.19,396.38,5.46,27.83,8.98,none,0
69.09,97.03,52.04,44.99,58.71,560.48,4.66,951.53,117.57,44.18,18.77,memory_exhaustion,1
97.77,68.39,39.76,40.56,60.39,680.61,7.94,1710.63,141.42,32.82,56.75,cpu_saturation,1
72.73,62.79,39.67,48.26,39.52,143.16,2.89,1332.16,42.71,79.24,13.26,none,0
53.34,52.38,85.46,33.25,20.82,101.94,1.13,1229.17,48.87,28.23,-1.07,none,0
45.71,50.07,60.49,86.56,96.77,796.95,9.81,695.12,132.93,47.69,19.7,database_connection_exhaustion,1
32.26,51.45,33.99,47.61,41.01,255.07,1.67,1015.0,0.0,49.49,16.69,none,0
43.14,42.61,73.64,43.7,44.46,133.44,0.0,794.74,31.47,48.99,4.69,none,0
19.31,38.55,89.54,55.6,65.31,136.42,2.32,1248.01,62.35,46.68,-5.46,none,0
100.0,82.04,61.2,53.43,67.22,735.47,8.81,1598.0,162.06,40.3,37.33,cpu_saturation,1
53.85,44.46,63.27,89.35,94.11,891.21,8.75,1341.99,93.82,54.27,7.56,database_connection_exhaustion,1
36.68,54.4,32.95,67.07,58.04,160.56,0.69,966.27,40.77,30.63,-11.38,none,0
49.78,44.21,90.21,32.73,65.92,183.76,1.8,1582.65,47.49,30.13,-0.6,none,0
49.81,41.66,23.56,37.96,59.06,218.89,2.18,973.52,46.13,69.61,10.47,none,0
71.48,42.64,66.87,0.0,39.7,39.44,2.13,807.89,40.31,31.73,0.32,none,0
53.81,54.42,42.07,44.14,35.13,127.78,1.14,867.47,40.82,50.63,-10.42,none,0
84.58,65.93,88.21,30.63,39.98,109.45,1.55,1075.99,38.3,33.79,-1.2,none,0
43.17,57.79,66.76,64.7,50.98,191.37,0.39,1264.94,47.61,67.22,26.52,none,0
59.53,46.29,48.55,40.28,38.51,145.04,1.2,1131.21,41.26,58.62,10.95,none,0
56.37,62.92,64.88,84.26,93.86,938.59,6.15,1055.75,114.13,15.23,-13.21,database_connection_exhaustion,1
59.69,40.14,97.43,12.25,49.7,489.12,3.25,952.54,24.67,66.11,11.94,disk_exhaustion,1
59.9,97.63,41.64,38.19,51.85,503.4,5.26,777.24,84.64,42.78,24.92,memory_exhaustion,1
54.17,54.12,49.37,45.3,37.66,152.61,1.14,1365.35,25.82,33.11,-13.01,none,0
53.92,48.03,50.02,56.03,64.62,107.54,1.31,477.14,44.31,82.71,1.47,none,0
43.77,52.86,59.22,49.18,24.14,147.23,2.01,701.7,9.59,31.65,6.73,none,0
56.71,39.63,26.78,68.57,63.56,127.68,2.11,1070.51,27.3,66.99,-1.51,none,0
47.22,43.03,57.66,40.6,34.41,139.05,0.28,616.69,26.19,45.88,-11.78,none,0
37.73,54.69,58.53,59.64,42.79,67.96,3.13,1024.95,32.28,37.96,19.03,none,0
24.27,41.62,60.89,34.16,33.54,94.28,2.18,1089.4,41.93,31.9,4.27,none,0
32.85,62.04,61.47,64.35,59.07,68.16,1.04,415.38,0.7,25.19,18.35,none,0
91.36,65.06,50.05,54.97,42.34,508.66,6.26,1945.53,113.0,43.41,44.49,cpu_saturation,1
99.42,61.55,41.11,19.28,5.89,826.45,7.95,1943.2,158.4,38.29,24.83,cpu_saturation,1
87.59,91.97,60.82,44.79,88.61,663.26,3.7,674.72,185.27,47.12,8.12,memory_exhaustion,1
33.59,75.0,51.39,35.34,44.49,93.08,0.77,1409.73,36.89,53.92,0.38,none,0
47.17,41.53,100.0,24.16,46.31,178.12,1.75,889.33,20.37,45.27,-2.3,none,0
48.6,47.97,56.89,53.01,64.92,170.46,1.67,1229.78,8.74,31.96,3.54,none,0
56.0,50.41,38.14,26.46,44.96,183.17,1.58,1651.2,27.18,31.3,18.13,none,0
65.14,67.18,49.78,36.19,56.0,1717.44,8.06,1800.97,182.47,62.19,50.42,api_availability_degradation,1
65.26,95.1,54.83,34.54,29.42,625.29,8.04,734.46,136.15,42.69,15.24,memory_exhaustion,1
26.04,37.61,13.14,47.91,33.51,249.17,1.1,917.06,19.46,41.34,18.5,none,0
75.72,92.56,50.57,28.73,29.51,737.2,7.95,887.68,137.7,49.87,2.22,memory_exhaustion,1
19.46,50.75,74.55,26.59,43.57,112.45,1.71,1730.25,29.86,37.48,27.25,none,0
35.58,30.19,71.28,85.33,92.81,807.92,8.58,588.9,104.17,43.28,-10.87,database_connection_exhaustion,1
55.58,63.75,54.32,48.59,34.47,94.38,0.47,1024.08,21.32,46.27,2.01,none,0
42.01,24.4,68.7,39.54,39.03,229.38,1.24,1145.74,0.4,30.4,16.47,none,0
55.04,40.24,58.4,39.11,50.14,1220.01,14.23,2177.91,197.3,22.21,49.19,api_availability_degradation,1
50.89,45.21,47.14,18.28,54.42,108.52,1.28,989.54,21.68,42.68,-19.5,none,0
54.89,28.62,44.36,65.97,43.49,113.68,2.11,711.7,14.05,25.46,19.03,none,0
43.79,64.03,39.42,17.9,77.45,156.6,0.97,958.35,41.45,15.99,0.13,none,0
67.59,67.95,56.65,68.16,18.8,1402.34,9.5,1938.18,235.62,67.14,36.26,api_availability_degradation,1
97.09,75.17,55.41,37.29,54.18,735.86,4.56,2252.21,124.27,32.05,23.87,cpu_saturation,1
26.69,47.32,70.79,36.21,37.37,115.15,0.54,877.99,46.93,43.91,-0.73,none,0
49.98,42.73,68.3,63.57,27.65,134.76,1.82,1325.24,0.0,30.41,-20.48,none,0
45.01,62.31,51.42,41.56,50.36,153.99,1.08,1218.36,46.61,44.82,18.82,none,0
62.77,94.05,60.56,20.96,46.49,647.05,3.76,1060.01,117.73,16.58,-18.97,memory_exhaustion,1
49.49,38.99,40.32,63.15,36.87,236.05,0.47,931.08,6.82,9.75,-2.12,none,0
34.91,56.61,41.27,64.76,32.08,221.86,1.51,732.02,16.56,45.23,-6.75,none,0
33.53,36.47,41.65,20.85,46.19,157.49,0.85,787.77,6.62,29.45,8.85,none,0
47.62,56.16,36.03,98.69,95.46,817.49,3.59,725.9,112.41,45.75,-1.14,database_connection_exhaustion,1
64.52,98.38,38.86,43.9,52.62,526.44,1.65,1435.96,73.45,30.59,-5.58,memory_exhaustion,1
93.7,76.4,60.0,39.33,35.41,452.94,7.36,1568.16,215.26,36.49,38.79,cpu_saturation,1
51.27,61.53,54.57,47.31,45.6,191.0,2.3,992.52,24.28,23.96,6.71,none,0
17.94,48.13,55.38,56.57,44.2,96.89,2.29,471.74,6.39,35.46,1.42,none,0
31.64,60.63,50.98,23.33,49.44,106.79,0.67,956.81,52.81,6.12,-12.38,none,0
68.39,35.3,68.82,56.22,59.99,98.36,1.48,1145.09,34.09,80.78,22.95,none,0
54.18,58.27,96.98,70.35,32.08,320.68,3.32,1249.19,30.55,32.59,0.23,disk_exhaustion,1
54.54,48.27,96.34,20.53,48.86,562.72,4.37,864.53,20.02,47.91,-3.8,disk_exhaustion,1
46.31,37.69,49.26,45.82,63.62,183.18,1.61,1156.05,49.01,20.28,5.12,none,0
44.93,44.02,75.03,62.13,75.52,135.75,1.7,986.03,49.74,39.58,-4.56,none,0
63.91,53.96,57.92,68.12,47.25,75.94,0.5,1151.66,40.75,73.55,5.83,none,0
28.75,41.69,39.33,100.0,90.06,986.78,8.57,1173.51,153.61,50.68,4.76,database_connection_exhaustion,1
29.54,55.48,48.79,44.79,39.32,126.6,2.79,1267.33,9.91,36.59,4.19,none,0
28.28,42.17,44.32,15.99,16.16,163.77,0.91,1060.33,6.01,23.0,0.77,none,0
40.49,46.22,48.96,94.62,97.59,907.6,5.85,956.08,167.91,19.16,7.67,database_connection_exhaustion,1
51.11,40.56,37.81,50.59,39.93,94.57,1.56,685.28,31.16,43.94,-3.56,none,0
33.46,49.47,31.47,46.1,60.76,1289.98,12.86,1897.79,168.38,65.83,31.47,api_availability_degradation,1
61.72,37.2,47.91,35.35,50.65,188.06,1.92,866.28,51.87,57.46,7.64,none,0
24.68,58.36,50.29,59.3,60.4,127.78,1.51,992.32,51.67,34.45,11.49,none,0
94.23,63.61,39.35,16.76,47.46,721.89,4.45,1670.55,143.8,28.34,54.62,cpu_saturation,1
43.22,32.7,43.42,53.69,54.36,147.27,1.46,1034.75,39.23,38.71,-8.06,none,0
35.34,35.21,98.2,48.99,43.26,596.24,2.02,1172.75,38.98,16.73,10.03,disk_exhaustion,1
35.21,37.13,84.41,45.12,42.34,119.92,1.19,883.39,25.34,36.82,1.78,none,0
44.21,52.39,65.6,92.35,90.98,1056.09,10.35,843.63,128.77,43.95,-13.66,database_connection_exhaustion,1
26.69,46.84,40.71,74.56,36.28,907.32,9.06,779.59,108.9,395.32,16.5,network_degradation,1
48.64,36.31,62.18,48.18,19.76,130.07,1.22,1148.83,14.07,56.13,5.21,none,0
23.97,52.93,57.11,47.61,49.77,162.27,0.0,1408.89,20.13,31.04,5.57,none,0
25.15,32.03,77.09,39.77,49.44,99.05,2.79,1207.97,21.59,62.99,11.66,none,0
58.27,45.53,82.05,71.3,71.88,1502.66,11.05,1709.85,202.27,40.18,64.16,api_availability_degradation,1
50.75,71.02,91.82,53.96,22.32,601.31,5.36,954.08,9.61,54.78,0.99,disk_exhaustion,1
29.73,43.55,75.21,49.27,57.9,1558.77,12.2,2335.66,180.38,30.41,38.76,api_availability_degradation,1
52.76,39.22,54.69,55.71,55.21,105.72,0.47,1024.4,36.19,10.71,26.76,none,0
14.85,55.25,31.06,29.82,52.17,525.29,11.02,1216.34,115.46,585.44,3.41,network_degradation,1
43.84,38.44,48.14,99.97,92.48,844.3,5.07,963.97,114.2,31.46,15.43,database_connection_exhaustion,1
62.71,60.0,47.39,40.15,40.69,122.69,1.69,1185.13,64.53,40.18,11.95,none,0
46.6,48.13,64.99,52.35,55.33,143.08,1.23,699.42,33.13,38.52,18.68,none,0
36.91,56.83,34.41,49.34,35.66,89.25,1.61,402.89,38.63,41.31,-1.01,none,0
91.76,65.37,63.89,52.64,38.36,685.79,3.72,1523.58,136.91,41.92,27.5,cpu_saturation,1
46.23,46.33,51.4,34.77,30.79,143.66,2.08,982.2,25.47,18.57,0.24,none,0
46.29,50.56,89.9,39.59,57.06,789.0,5.77,1790.25,241.76,27.28,26.22,api_availability_degradation,1
63.23,47.87,69.13,70.45,42.11,53.3,0.88,498.3,16.38,60.71,-2.35,none,0
91.84,72.45,58.34,28.53,63.35,343.66,6.19,1832.5,213.25,44.69,18.7,cpu_saturation,1
82.67,67.84,54.21,51.19,45.89,118.62,0.9,987.95,0.0,59.57,22.0,none,0
66.51,43.76,46.4,47.92,52.7,1045.8,11.42,2023.19,99.76,35.72,38.38,api_availability_degradation,1
63.52,42.37,69.48,84.42,86.96,1027.92,6.44,1211.45,152.07,32.92,13.28,database_connection_exhaustion,1
50.14,40.18,54.4,38.6,49.33,105.06,0.29,959.96,17.13,54.17,2.61,none,0
39.34,51.92,64.1,48.58,20.46,127.76,3.13,1093.03,23.28,32.34,19.03,none,0
26.04,73.99,59.24,80.79,95.3,1051.0,3.34,619.96,99.62,21.06,-0.19,database_connection_exhaustion,1
22.29,56.23,47.46,61.86,25.32,159.85,0.83,1004.15,25.08,50.54,7.88,none,0
43.55,39.05,64.2,43.89,41.01,167.01,0.89,1445.08,45.76,45.48,7.56,none,0
37.21,56.07,48.65,96.53,94.32,832.8,6.29,623.86,54.1,13.71,6.04,database_connection_exhaustion,1
58.26,66.54,66.7,37.55,31.97,701.29,10.36,422.63,137.95,547.12,21.02,network_degradation,1
54.25,28.2,53.6,37.1,65.56,122.71,1.3,535.12,32.3,41.55,2.11,none,0
45.3,42.45,42.99,56.24,20.68,744.57,8.85,897.39,181.73,653.9,2.3,network_degradation,1
34.2,71.41,81.75,34.04,36.41,186.78,2.66,1207.23,29.38,48.02,12.13,none,0
38.24,59.81,51.07,16.66,24.56,214.88,0.65,1027.22,49.22,42.71,28.06,none,0
100.0,62.09,27.27,68.21,28.32,881.09,4.59,1870.05,94.4,59.45,4.19,cpu_saturation,1
25.04,67.89,27.63,43.52,52.43,178.23,3.55,980.47,15.55,26.84,16.66,none,0
51.88,20.54,58.52,69.64,46.36,643.81,11.23,1319.05,140.51,416.72,-0.24,network_degradation,1
52.45,37.63,39.31,71.4,50.01,148.59,1.23,959.74,18.11,45.77,-1.75,none,0
63.12,93.51,73.34,35.04,41.61,524.03,6.15,1180.49,87.81,58.73,-1.21,memory_exhaustion,1
62.51,29.28,63.11,87.63,89.98,1123.59,4.44,1298.46,94.34,42.32,-3.46,database_connection_exhaustion,1
52.87,52.37,94.57,42.87,71.44,580.27,4.6,919.98,44.62,21.12,-2.06,disk_exhaustion,1
50.87,28.42,49.53,40.82,27.35,700.64,4.3,1193.53,113.24,545.82,10.48,network_degradation,1
28.33,42.3,62.28,52.29,50.38,164.39,0.64,798.34,47.25,66.59,4.85,none,0
76.79,44.83,94.14,35.01,13.12,485.86,4.04,604.14,37.43,20.53,-1.23,disk_exhaustion,1
45.99,67.62,42.65,52.08,33.72,150.51,2.27,1247.13,23.05,53.62,7.84,none,0
49.15,49.72,41.95,42.92,66.47,118.95,4.09,812.29,43.1,18.13,9.17,none,0
58.34,50.38,69.93,26.97,48.0,180.74,1.98,777.98,32.22,32.34,7.01,none,0
67.23,42.74,62.29,27.58,20.07,183.53,2.02,1212.89,35.37,57.7,8.44,none,0
81.07,39.99,67.64,52.48,60.92,145.31,1.77,843.22,38.71,20.75,17.7,none,0
92.28,74.19,47.02,59.73,28.25,790.75,5.73,1731.34,130.83,19.06,38.23,cpu_saturation,1
88.78,76.45,72.17,34.13,24.5,658.71,2.19,1844.84,251.52,39.69,22.3,cpu_saturation,1
40.19,20.04,34.72,54.34,77.44,661.87,6.95,1257.15,86.83,533.04,11.24,network_degradation,1
33.23,57.47,51.68,22.16,50.12,205.11,1.36,979.27,52.06,57.62,10.46,none,0
62.62,48.6,96.38,46.83,74.69,499.26,5.48,1467.97,32.61,34.99,-16.6,disk_exhaustion,1
32.06,54.77,28.51,64.48,66.5,62.38,0.82,1088.36,56.43,39.22,8.91,none,0
91.84,59.24,43.63,48.53,34.76,498.27,8.04,2122.14,123.7,45.8,43.79,cpu_saturation,1
88.23,73.81,48.03,52.23,45.84,635.15,4.96,1140.78,126.44,9.23,37.32,cpu_saturation,1
93.25,79.94,65.2,38.29,41.38,819.07,5.04,1525.78,64.01,72.92,32.68,cpu_saturation,1
45.76,40.1,52.03,48.84,52.2,151.29,0.0,916.75,30.59,41.84,0.58,none,0
38.11,55.2,47.85,51.88,22.61,224.83,1.76,863.98,23.75,28.71,1.3,none,0
36.36,58.64,88.12,41.42,11.33,751.02,10.21,1604.43,106.86,29.42,47.66,api_availability_degradation,1
61.9,96.48,43.82,21.95,38.53,390.93,2.91,1091.55,95.66,42.75,-0.4,memory_exhaustion,1
30.63,54.37,59.24,97.92,100.0,1281.12,9.27,1174.25,87.92,60.94,13.91,database_connection_exhaustion,1
95.01,54.37,70.07,83.1,50.48,816.27,8.15,1235.0,94.79,31.21,24.0,cpu_saturation,1
57.21,25.57,45.7,50.54,57.59,116.18,1.42,982.54,9.98,55.76,6.93,none,0
44.04,63.19,42.93,27.76,28.4,270.08,2.21,755.43,31.69,43.8,5.58,none,0
24.07,41.29,47.29,57.41,47.56,177.81,0.6,937.24,45.8,20.88,21.91,none,0
54.71,27.14,97.1,31.96,46.12,468.26,3.91,736.18,37.09,45.45,7.72,disk_exhaustion,1
56.1,74.63,54.58,25.07,40.89,181.93,1.22,640.51,33.83,37.0,-1.28,none,0
58.5,45.03,67.2,46.63,29.93,53.2,1.68,985.86,19.29,31.11,-6.69,none,0
29.2,46.71,47.86,22.48,54.15,141.42,3.41,784.44,56.82,40.82,0.26,none,0
25.0,42.28,43.91,38.69,34.01,194.65,0.63,813.41,26.11,27.58,14.37,none,0
77.65,94.08,49.05,76.83,63.5,272.15,5.44,1453.61,113.04,35.03,3.93,memory_exhaustion,1
92.13,65.87,33.57,61.59,39.37,730.19,6.2,1909.88,127.04,45.65,41.45,cpu_saturation,1
38.54,39.5,55.0,37.69,35.56,135.86,1.97,784.79,55.01,47.67,0.32,none,0
31.63,51.84,61.46,86.5,91.53,715.93,9.72,1304.53,91.85,29.37,2.57,database_connection_exhaustion,1
46.71,41.95,60.7,85.09,93.62,534.4,6.69,1058.36,74.32,73.59,17.29,database_connection_exhaustion,1
47.31,54.55,52.64,39.67,34.27,154.33,0.52,771.57,36.19,34.6,0.23,none,0
44.19,44.2,64.97,31.38,0.0,217.96,0.55,1413.82,21.49,11.61,-4.41,none,0
68.24,60.67,70.1,95.36,93.23,809.15,8.02,1113.08,124.64,19.13,11.3,database_connection_exhaustion,1
75.28,94.17,51.86,57.88,43.22,748.24,7.64,1138.22,118.85,55.18,-0.45,memory_exhaustion,1
59.25,47.6,67.93,49.76,75.03,161.39,1.35,1192.12,52.88,52.23,9.35,none,0
31.84,64.21,96.0,13.4,32.26,376.16,2.18,1139.39,15.14,27.48,-6.5,disk_exhaustion,1
97.61,53.54,43.39,53.94,38.64,585.5,2.16,1756.49,115.82,42.33,27.77,cpu_saturation,1
28.18,31.87,62.72,34.03,41.65,167.17,1.71,959.07,19.42,33.84,6.71,none,0
9.87,54.51,36.92,36.99,41.51,1000.95,10.24,1812.17,149.89,32.87,36.14,api_availability_degradation,1
63.47,95.76,81.72,37.14,66.1,527.87,4.92,961.86,104.63,1.67,-8.53,memory_exhaustion,1
0.0,45.87,85.21,60.33,51.36,154.4,2.6,1136.19,26.94,44.7,12.66,none,0
23.27,51.03,68.91,88.1,97.42,888.83,6.0,801.89,110.11,37.68,-1.3,database_connection_exhaustion,1
